hidden_size,num_layers,learning_rate,dropout,seq_len,batch_size,conv_layout,conv_out_channels,conv_kernel_size,feature_mode,corr_threshold,final_equity,total_return_pct,trades,hit_rate,max_drawdown,RoverMDD,time_s
192,3,0.001,0.5,60,128,double,16,5,all,0.85,97873.04509299765,-0.021269549070023496,27,0.25925925925925924,-0.021563022051069303,0.9863899883629135,31.5
192,1,0.001,0.5,60,64,single,16,3,auto,0.92,99462.8105643417,-0.005371894356583071,27,0.2222222222222222,-0.005446471103862871,0.9863073271008622,9.4
128,2,0.001,0.5,20,128,double,16,3,auto,0.92,99467.57896644865,-0.00532421033551349,24,0.16666666666666666,-0.005398790658118657,0.986185735412242,4.4
192,1,0.001,0.35,20,128,double,16,5,all,0.85,97861.28387966575,-0.02138716120334255,47,0.425531914893617,-0.0216870676885631,0.9861711832356798,7.7
128,3,0.0005,0.35,40,64,single,16,3,auto,0.92,96458.85968723243,-0.03541140312767573,39,0.3333333333333333,-0.03593868752051477,0.9853282234489491,15.0
128,3,0.001,0.2,60,128,single,32,3,manual,0.85,99750.76502288252,-0.002492349771174777,22,0.22727272727272727,-0.002529747500295665,0.9852168134896795,3.7
192,3,0.0005,0.2,20,64,single,32,3,manual,0.85,99750.88513914429,-0.0024911486085571234,29,0.3448275862068966,-0.00252854638271105,0.9852097733268276,15.4
192,3,0.001,0.5,40,64,double,32,3,auto,0.92,98167.1189541191,-0.01832881045880902,23,0.17391304347826086,-0.01860961909988057,0.9849105648232557,22.5
128,3,0.0005,0.2,40,64,double,32,3,all,0.85,99775.04036375208,-0.002249596362479206,20,0.2,-0.00228700319270958,0.9836437350198642,7.7
128,2,0.0005,0.35,40,128,single,32,3,manual,0.85,99777.11855220399,-0.0022288144779601133,30,0.3333333333333333,-0.0022662220873275185,0.9834934053566132,4.5
64,2,0.0005,0.35,20,128,single,32,5,auto,0.85,99818.15308846459,-0.0018184691153540916,22,0.36363636363636365,-0.0018508797419404255,0.9824890694668498,4.2
128,3,0.001,0.2,20,128,single,16,3,auto,0.92,99799.22909763512,-0.0020077090236487855,17,0.17647058823529413,-0.0020451249225184043,0.9817048345273969,4.0
192,1,0.0005,0.35,60,64,double,16,5,all,0.85,98527.86588137352,-0.014721341186264763,33,0.36363636363636365,-0.015001822920263086,0.9813034898832546,14.3
64,1,0.0005,0.35,60,64,double,16,5,auto,0.92,99806.48659102703,-0.0019351340897296905,17,0.23529411764705882,-0.0019725527095184603,0.9810303574610666,5.9
192,1,0.001,0.35,20,128,single,16,5,auto,0.85,97315.89425531737,-0.026841057446826307,38,0.39473684210526316,-0.02736292671136531,0.9809278711285572,8.7
128,1,0.0005,0.5,40,64,double,16,3,all,0.85,99808.67958457359,-0.0019132041542640945,15,0.3333333333333333,-0.0019506235962318819,0.9808166772717851,6.2
